ID,date,time,employee_ID_fk,Location_ID_fk,account_number_fk,package_serial_fk
2008,43212,0.5375,813,TO4GP86PSPFY,175,J1Q54K
2009,43212,0.7402777778,946,HFK5Z5CBF5FP,175,J1Q54K
2010,43212,0.9333333333,466,VMPAJKLPRYLG,175,J1Q54K
2011,43213,0.2,1010,TDS528LGCXPJ,175,J1Q54K
2012,42682,0.2527777778,914,TOE2MPJ5PDH7,173,W39CWA
2013,42682,0.4756944444,223,VLR9P6LPG4RP,173,W39CWA
2014,42682,0.6013888889,259,TDD1CRDDBVL8,173,W39CWA
2015,43378,0.1583333333,608,TOK2NPMLPBPG,80,TGGV1F
2016,43378,0.2673611111,446,VP3TLNKDLLAL,80,TGGV1F
2017,43378,0.5291666667,470,HMPAEPPPPP3P,80,TGGV1F
2018,43378,0.6979166667,852,VFEACPUP6EPG,80,TGGV1F
2019,43378,0.9145833333,684,TDGMWAW2KFNL,80,TGGV1F
2020,41350,0.5361111111,959,TOF4ZG5PKLYN,603,338LVG
2021,41350,0.6979166667,556,VXC5GUMWLDPC,603,338LVG
2022,41350,0.8215277778,1100,HMLKNP2PPV28,603,338LVG
2023,41351,0.025,802,VMLDAJ5P18PP,603,338LVG
2024,41351,0.1493055556,965,TDCABMPGZCUB,603,338LVG
2025,43102,0.7958333333,1048,TO1NPJPHMPMP,85,R219O6
2026,43102,0.9208333333,464,H8CT5RPPPRLP,85,R219O6
2027,43103,0.20625,549,VA3PPLRKZPBF,85,R219O6
2028,43103,0.4458333333,809,TDPDNKPHSPV8,85,R219O6
2029,43458,0.5861111111,547,TOPVBSSGZ1FR,393,SHJBR9
2030,43458,0.8256944444,716,VPPX4ZYPPNPS,393,SHJBR9
2031,43458,0.9444444444,916,TDEP12GBAPV5,393,SHJBR9
2032,41341,0.9409722222,267,TO0VSYP1JSJ7,489,6YUZEJ
2033,41342,0.08611111111,636,V0T5SPTJ2P99,489,6YUZEJ
2034,41342,0.2319444444,445,HPELYYWS337T,489,6YUZEJ
2035,41342,0.4284722222,508,V9HPRGWPHPCS,489,6YUZEJ
2036,41342,0.6048611111,582,TDUTLM03A58J,489,6YUZEJ
2037,41293,0.625,857,TON6PFJGFPC7,394,SNBP2C
2038,41293,0.9131944444,773,VHRTPY9GSAPY,394,SNBP2C
2039,41294,0.05138888889,383,TDWHGPP4DP8P,394,SNBP2C
2040,42164,0.09513888889,1178,TOWPDSBPU53D,133,W7VOIK
2041,42164,0.3222222222,710,VLUHRNKABJNP,133,W7VOIK
2042,42164,0.4847222222,225,HAU0S3PP81SK,133,W7VOIK
2043,42164,0.7284722222,900,VP3BNPYPYZ5F,133,W7VOIK
2044,42164,0.9034722222,437,TDLUDLP9VM2L,133,W7VOIK
2045,42168,0.8125,464,TOUDGPW65DDF,299,GL5O0L
2046,42168,0.975,329,H744M1XSBHPH,299,GL5O0L
2047,42169,0.1534722222,691,VCK9Y7M1EP7N,299,GL5O0L
2048,42169,0.2645833333,907,TDTVAM2L8VXU,299,GL5O0L
2049,42887,0.2090277778,916,TOPPPPP5S7X2,152,D4CYI7
2050,42887,0.4680555556,505,VAPLNUPLAMEE,152,D4CYI7
2051,42887,0.6777777778,502,TD48ABYPCS6J,152,D4CYI7
2052,42050,0.02430555556,431,TOUPMPJ5PPTF,330,B2ELQ7
2053,42050,0.1541666667,893,VP2PBRLPMPRP,330,B2ELQ7
2054,42050,0.3277777778,261,TDPD04PPT5PF,330,B2ELQ7
2055,41632,0.7333333333,212,TO8NM6XPPPZZ,106,K8KADL
2056,41632,0.8333333333,1083,V7NTJPPEPKS0,106,K8KADL
2057,41632,0.9743055556,470,TDKLSP87BPPE,106,K8KADL
2058,42481,0.6006944444,597,TOPP844X6AP2,305,ZZ4MKV
2059,42481,0.7631944444,688,VRPB87MPMP07,305,ZZ4MKV
2060,42481,0.9319444444,1185,H30PEMSLRGJY,305,ZZ4MKV
2061,42482,0.1180555556,320,VGNPDT8PPG1N,305,ZZ4MKV
2062,42482,0.3486111111,301,TDL9SPMMPB4K,305,ZZ4MKV
2063,41336,0.3180555556,451,TO0CM1GB5MYS,527,PFGM2T
2064,41336,0.5097222222,304,VMPZJRVCYD7Z,527,PFGM2T
2065,41336,0.69375,324,HFPFJ6GCKZJP,527,PFGM2T
2066,41336,0.8909722222,1126,VP2PBRLPMPRP,527,PFGM2T
2067,41337,0.1604166667,1117,TD9KPPPB3NKB,527,PFGM2T
2068,41328,0.5243055556,751,TONNR1DM4PLP,646,B07JHN
2069,41328,0.7555555556,393,VPPN5P62RMR4,646,B07JHN
2070,41328,0.925,228,HUP6M3ZRVJYU,646,B07JHN
2071,41329,0.07083333333,324,VPLPTTUPWUV6,646,B07JHN
2072,41329,0.2354166667,982,TDPCJHELPPKP,646,B07JHN
2073,42551,0.2513888889,1142,TOPD19B0Z9SS,644,8BRIU0
2074,42551,0.4659722222,773,VHPCJ9V6B8X9,644,8BRIU0
2075,42551,0.6194444444,673,TD9GVEGWPJVS,644,8BRIU0
2076,42514,0.2409722222,322,TOJPJXHHHJ7P,92,0C57I8
2077,42514,0.4340277778,1107,HW3JHGJYKCGE,92,0C57I8
2078,42514,0.6125,870,V12YYTM2GCZV,92,0C57I8
2079,42514,0.8347222222,1186,TDCZPPEFPKZK,92,0C57I8
2080,42404,0.4888888889,1016,TOPCZWMZPEP2,459,T9NYLV
2081,42404,0.7027777778,1087,VKSY6PKK2PPF,459,T9NYLV
2082,42404,0.8277777778,1012,TDWN7EUNKBRM,459,T9NYLV
2083,43002,0.5708333333,620,TOUP75NJ8PU3,176,GD306W
2084,43002,0.7944444444,665,VFEACPUP6EPG,176,GD306W
2085,43002,0.9180555556,691,TDN7GPSPU1N6,176,GD306W
2086,42171,0.9375,871,TOPSPPCPDZUM,540,0XZRJS
2087,42172,0.1305555556,1133,VP1HZNN9P6RG,540,0XZRJS
2088,42172,0.2972222222,235,HEJBERPNEJYP,540,0XZRJS
2089,42172,0.5777777778,1028,VGNPZFPJJSPN,540,0XZRJS
2090,42172,0.7680555556,283,TDBRJP88F6VP,540,0XZRJS
2091,43120,0.9076388889,381,TOAZTPBM0JYP,370,EKNIQI
2092,43121,0.04513888889,656,VEPMPPY14NPH,370,EKNIQI
2093,43121,0.2888888889,1070,HGFP27LPPHYP,370,EKNIQI
2094,43121,0.5111111111,342,VFWHBPP8MPPP,370,EKNIQI
2095,43121,0.6847222222,392,TDPDPPE6PXEP,370,EKNIQI
2096,42996,0.2472222222,761,TOPPPPP5S7X2,49,BU4E4I
2097,42996,0.4256944444,1179,VEJZYLEB9APD,49,BU4E4I
2098,42996,0.6381944444,223,TDAPRPP7MMPT,49,BU4E4I
2099,41420,0.4909722222,235,TOT08JK6LC6L,293,6BX6DW
2100,41420,0.7048611111,980,VPGPAKDZHM0P,293,6BX6DW
2101,41420,0.8944444444,1011,HYHLN5PE5MPM,293,6BX6DW
2102,41421,0.1597222222,497,VBKP7PP9L91A,293,6BX6DW
2103,41421,0.2770833333,431,TD7ZFPWRL64D,293,6BX6DW
2104,42786,0.4916666667,454,TO8MB97PPMPP,525,DIM5A1
2105,42786,0.6375,702,VFSXSP0JM5DT,525,DIM5A1
2106,42786,0.7506944444,810,HWBMYPM52MFV,525,DIM5A1
2107,42786,0.8756944444,705,VCPPGPRUP7JL,525,DIM5A1
2108,42787,0.09583333333,802,TDS38PP6PL20,525,DIM5A1
2109,41926,0.1368055556,558,TO5TDP4YE2DS,565,TW88I4
2110,41926,0.2958333333,738,VB1SLLPJKWAP,565,TW88I4
2111,41926,0.4472222222,590,HCNPP5PYEV5X,565,TW88I4
2112,41926,0.6131944444,580,VZ3ABP36PPMU,565,TW88I4
2113,41926,0.7423611111,486,TD8NZACPPD8G,565,TW88I4
2114,42879,0.08194444444,797,TOGLVDENPZDN,305,6PKSIX
2115,42879,0.2840277778,687,HJ4PJ4PPCXMY,305,6PKSIX
2116,42879,0.4541666667,420,VJPUYHVVKKTA,305,6PKSIX
2117,42879,0.6430555556,288,TDNSJZNVWENL,305,6PKSIX
2118,42865,0.4784722222,590,TOPYDALPBL3X,638,1P80YJ
2119,42865,0.6180555556,864,HFHHJJP6N53P,638,1P80YJ
2120,42865,0.8,615,VFXPJHKP79LE,638,1P80YJ
2121,42865,0.9854166667,889,TDWA8D3B3PPV,638,1P80YJ
2122,42390,0.79375,864,TOSX17PRDPZU,660,H5HKWE
2123,42391,0.04513888889,220,VP3PLM4ZCTJ9,660,H5HKWE
2124,42391,0.2951388889,1141,HMS3MLTLBFPF,660,H5HKWE
2125,42391,0.5597222222,302,VCRPPPJAWPUJ,660,H5HKWE
2126,42391,0.7833333333,359,TDVJAPNRKLSF,660,H5HKWE
2127,43018,0.6402777778,1118,TOX4PP9PP352,27,4BDIYT
2128,43018,0.8486111111,623,VPA50P7DCKB6,27,4BDIYT
2129,43018,0.9972222222,883,H0PPFVPDUR15,27,4BDIYT
2130,43019,0.2208333333,776,VB7DWD0FMMNP,27,4BDIYT
2131,43019,0.3798611111,868,TDZHNTJ7EP6J,27,4BDIYT
2132,42366,0.1409722222,727,TOHL3PMPWPJM,175,386CA0
2133,42366,0.3618055556,702,HGYPNVCWCRPM,175,386CA0
2134,42366,0.5006944444,403,VP28MRD4VXEP,175,386CA0
2135,42366,0.7430555556,1050,TDNDNCAAZAG0,175,386CA0
2136,41737,0.6930555556,871,TOPN2DKPD4VD,17,FMCDYR
2137,41737,0.8444444444,411,HBNRP70P7PFD,17,FMCDYR
2138,41738,0.06736111111,256,V2EXJ3P92PNS,17,FMCDYR
2139,41738,0.31875,695,TDKHXPYDSVWP,17,FMCDYR
2140,41355,0.1861111111,324,TONNR1DM4PLP,426,I47SLN
2141,41355,0.4090277778,283,HK4DP933E3MS,426,I47SLN
2142,41355,0.5097222222,341,VGE75JP1JPNT,426,I47SLN
2143,41355,0.6951388889,835,TDEAKNAPSPAV,426,I47SLN
2144,42646,0.07222222222,978,TOBPWLS0PBYP,174,NZ2A36
2145,42646,0.2055555556,446,VBDEMEUPUYMM,174,NZ2A36
2146,42646,0.4451388889,774,H67M3DNNMZP7,174,NZ2A36
2147,42646,0.5909722222,567,VMPPKNPE28BB,174,NZ2A36
2148,42646,0.7597222222,267,TDXKHP8PMMVX,174,NZ2A36
2149,41431,0.1347222222,1074,TOJPJXHHHJ7P,400,HREML2
2150,41431,0.3347222222,487,VPPXCDPP5EP6,400,HREML2
2151,41431,0.5,992,TDNDNCAAZAG0,400,HREML2
2152,41676,0.1472222222,1129,TOVHB6HHVKJM,546,DZLH0G
2153,41676,0.2534722222,568,VR0F2PNMGP8G,546,DZLH0G
2154,41676,0.4298611111,436,TDGNCBVPRNX1,546,DZLH0G
2155,41365,0.7729166667,833,TOKP5SKYPPCV,222,MI7O3I
2156,41365,0.9666666667,953,VVZP8DPNPKY4,222,MI7O3I
2157,41366,0.2041666667,298,TD6KG81VY3PV,222,MI7O3I
2158,43002,0.6548611111,1016,TOPYDALPBL3X,54,7F55PG
2159,43002,0.8486111111,463,VXUC1U5APPKL,54,7F55PG
2160,43003,0.1166666667,898,TDSC13L8PPJP,54,7F55PG
2161,43056,0.7215277778,1085,TOG7ZPNP44HH,389,OFVJYN
2162,43056,0.8430555556,249,VMU871T9RPAP,389,OFVJYN
2163,43057,0.08472222222,1020,TDPC5PBPP3CP,389,OFVJYN
2164,42173,0.05763888889,1050,TOWG9DV3AUJP,263,POX5CY
2165,42173,0.1909722222,1165,VYPV269H7PPP,263,POX5CY
2166,42173,0.3951388889,508,TD46EPGPVP1P,263,POX5CY
2167,42014,0.1819444444,1153,TOX4PBL0VPPV,518,74C8GY
2168,42014,0.3652777778,269,HLP4LP6SKSU7,518,74C8GY
2169,42014,0.4659722222,886,VFBDESN4SP0E,518,74C8GY
2170,42014,0.70625,240,TDDSLPKSTP7K,518,74C8GY
2171,41468,0.05625,750,TOGPPCWBJP6L,554,M1CVDU
2172,41468,0.2458333333,920,VXC5GUMWLDPC,554,M1CVDU
2173,41468,0.4736111111,1116,HJ4PJ4PPCXMY,554,M1CVDU
2174,41468,0.5916666667,769,VNKC1ZJTNNYL,554,M1CVDU
2175,41468,0.7166666667,856,TDEM4PJADX0J,554,M1CVDU
2176,41888,0.3368055556,1132,TOMWC5APYE5P,218,IR81YV
2177,41888,0.5013888889,1050,HH2DYMFDG17P,218,IR81YV
2178,41888,0.7229166667,1010,VA6P8R1XR6P2,218,IR81YV
2179,41888,0.8479166667,1145,TDNNDNP3PFR2,218,IR81YV
2180,42081,0.2534722222,523,TOWWBPPTUL7X,210,DLMOK8
2181,42081,0.3805555556,724,VNNG7PNJAPCP,210,DLMOK8
2182,42081,0.6618055556,369,HLE9LPX1XN3K,210,DLMOK8
2183,42081,0.8118055556,994,V3ZSNA0F1PPN,210,DLMOK8
2184,42081,0.9951388889,720,TDP84HPM3LPN,210,DLMOK8
2185,41986,0.7972222222,314,TOBXPVUZTFVT,379,0UDWL2
2186,41986,0.9465277778,425,VMHP4FZHZN42,379,0UDWL2
2187,41987,0.1125,1119,H5JX19APB0T0,379,0UDWL2
2188,41987,0.3576388889,257,VP4GBJEPP66X,379,0UDWL2
2189,41987,0.5097222222,433,TDPNMPLPN6ZU,379,0UDWL2
2190,41649,0.02152777778,663,TOLPPP3HKYBR,183,G3SINB
2191,41649,0.1958333333,313,VZ3PMJHXYJPP,183,G3SINB
2192,41649,0.3875,791,HPJKJE2KTHM1,183,G3SINB
2193,41649,0.6416666667,261,V70XEALDPPJP,183,G3SINB
2194,41649,0.8083333333,639,TDWKPFUH5WN7,183,G3SINB
2195,41835,0.8541666667,862,TORJP1NPF1P6,333,7RZIB2
2196,41836,0.1222222222,1033,HCKKKBM25GPH,333,7RZIB2
2197,41836,0.3180555556,627,VZP8P4M6RM6P,333,7RZIB2
2198,41836,0.5388888889,390,TDFN7PDWAP67,333,7RZIB2
2199,41497,0.03819444444,1168,TO28PFPM9E7B,291,03RVR3
2200,41497,0.2861111111,1158,VAZLD9P0BPBM,291,03RVR3
2201,41497,0.4777777778,946,H4Z028YC2KPL,291,03RVR3
2202,41497,0.6034722222,571,VMLDAJ5P18PP,291,03RVR3
2203,41497,0.7527777778,610,TD7TPP7PT19V,291,03RVR3
2204,41448,0.5604166667,905,TOEWKZK2L7P6,256,SA2XN5
2205,41448,0.8138888889,984,V0J9PR8RJKPY,256,SA2XN5
2206,41449,0.07847222222,1042,TDFHPPMLYH2D,256,SA2XN5
2207,42324,0.1020833333,1049,TOKW2DD4PP72,317,UB3471
2208,42324,0.3,581,HLP4LP6SKSU7,317,UB3471
2209,42324,0.4777777778,688,VCPNMP5PPUPF,317,UB3471
2210,42324,0.7451388889,675,TDYCPPHL3UH8,317,UB3471
2211,43370,0.3236111111,296,TOWYL4DZB9MP,658,GT8EMF
2212,43370,0.4958333333,316,HP0KLMV5YV36,658,GT8EMF
2213,43370,0.6881944444,953,VMU871T9RPAP,658,GT8EMF
2214,43370,0.8583333333,232,TD4PRNLRPJSV,658,GT8EMF
2215,43345,0.3229166667,722,TO393SZX1VPP,538,9X1VBU
2216,43345,0.5694444444,685,H1ST1DXRPRPY,538,9X1VBU
2217,43345,0.6972222222,633,VEEJ5PT8NPGP,538,9X1VBU
2218,43345,0.8090277778,918,TDSDPP8WGEP2,538,9X1VBU
2219,42682,0.8902777778,783,TOGPPCWBJP6L,205,DP2MNV
2220,42683,0.09097222222,689,VKJPVA0MABPP,205,DP2MNV
2221,42683,0.3451388889,389,HNPC4LP7PVLX,205,DP2MNV
2222,42683,0.5972222222,700,VBPFFPYP3MP0,205,DP2MNV
2223,42683,0.8694444444,470,TDB1K4SS5UVP,205,DP2MNV
2224,42056,0.7263888889,784,TOPS5NPP8CE0,147,C51WC1
2225,42056,0.9111111111,464,V5PJGC9PP3P1,147,C51WC1
2226,42057,0.09930555556,610,H8CT5RPPPRLP,147,C51WC1
2227,42057,0.3041666667,231,VAP1TPKPP7P2,147,C51WC1
2228,42057,0.4625,944,TDGWP8X6AR0Z,147,C51WC1
2229,42586,0.68125,285,TOP8KZRBS7PN,288,WN9F4I
2230,42586,0.8986111111,718,HJPESS2VPP6L,288,WN9F4I
2231,42587,0.05972222222,858,VGP7PJ51P75B,288,WN9F4I
2232,42587,0.2513888889,443,TDWPKMATCNPN,288,WN9F4I
2233,42490,0.8673611111,564,TO4NGLLP1JAP,581,A727WS
2234,42491,0.07986111111,749,V1KPSPGMCPPG,581,A727WS
2235,42491,0.2194444444,967,HW8TN9EHESPF,581,A727WS
2236,42491,0.3423611111,405,VTNCAKVPFDXC,581,A727WS
2237,42491,0.5777777778,475,TDNF6PN23PRP,581,A727WS
2238,42811,0.0125,305,TOPL2P54X9MT,217,PHWGJP
2239,42811,0.2645833333,571,HPWFLN1R7ZJC,217,PHWGJP
2240,42811,0.40625,380,VAZW8PRAHNKA,217,PHWGJP
2241,42811,0.55625,1092,TDKHXPYDSVWP,217,PHWGJP
2242,41693,0.06180555556,606,TOHY9JKP3XZ1,386,APIJ4T
2243,41693,0.2833333333,469,VP43VPKWBVUF,386,APIJ4T
2244,41693,0.4277777778,904,HPMZNXFPHVLT,386,APIJ4T
2245,41693,0.5708333333,626,VB2NMCK0UX6P,386,APIJ4T
2246,41693,0.7923611111,344,TDLPPSMJA0JC,386,APIJ4T
2247,43464,0.05486111111,372,TO6LPJPTMJHJ,9,UOHAXT
2248,43464,0.2520833333,1093,V0TJUGL4FNCW,9,UOHAXT
2249,43464,0.5256944444,408,HVJRPCAL9AP5,9,UOHAXT
2250,43464,0.7826388889,285,VCUXKPNNPP0D,9,UOHAXT
2251,43465,0.02777777778,326,TDF0XF02JJP7,9,UOHAXT
2252,42423,0.3277777778,821,TOEPBBJ7CLAC,421,3UXB5R
2253,42423,0.5361111111,354,V6FVPTMMLFE6,421,3UXB5R
2254,42423,0.7395833333,1044,HPDMPBKBPJT0,421,3UXB5R
2255,42423,0.9270833333,633,VTWSZZ1CCYYL,421,3UXB5R
2256,42424,0.09791666667,455,TDSC13L8PPJP,421,3UXB5R
2257,42856,0.4951388889,512,TOP4P2275LGS,428,3V73NF
2258,42856,0.6395833333,309,HED89J8EUVUB,428,3V73NF
2259,42856,0.8486111111,382,VM0NMXZ5F1LW,428,3V73NF
2260,42857,0.06458333333,850,TDFKP6PGMAYK,428,3V73NF
2261,42465,0.9416666667,1043,TOKCTLBKP6Z7,572,SW9524
2262,42466,0.1569444444,563,VP4GBJEPP66X,572,SW9524
2263,42466,0.29375,326,HPW5X6TSDPTH,572,SW9524
2264,42466,0.5652777778,291,VCK6MPFJJT4T,572,SW9524
2265,42466,0.8256944444,906,TDZHNTJ7EP6J,572,SW9524
2266,42341,0.8722222222,615,TOAWMMJPPMGK,579,IYGATP
2267,42342,0.01527777778,949,HHLPXMSEPPHZ,579,IYGATP
2268,42342,0.1388888889,356,VPZK8UKM2GNL,579,IYGATP
2269,42342,0.2645833333,362,TDJP41YLVW6P,579,IYGATP
2270,42455,0.6868055556,1182,TODG49UVPDGS,372,PIECEL
2271,42455,0.8458333333,419,HPJ0CPP9YHSK,372,PIECEL
2272,42456,0.04305555556,233,VE69LBZH5PAR,372,PIECEL
2273,42456,0.33125,822,TDL4KP0RCNZV,372,PIECEL
2274,42481,0.9180555556,332,TOB9MYWW44DZ,458,TOS7Q3
2275,42482,0.1111111111,457,VGN4PHATCNG3,458,TOS7Q3
2276,42482,0.2298611111,633,HPFCPA3SFT1P,458,TOS7Q3
2277,42482,0.4472222222,1019,VV7JPPFPPMNL,458,TOS7Q3
2278,42482,0.6548611111,363,TDP0HLY2PPVN,458,TOS7Q3
2279,41335,0.2111111111,466,TOP8KZRBS7PN,339,7JX73G
2280,41335,0.4555555556,483,VPKSPFXWNJ7G,339,7JX73G
2281,41335,0.5854166667,334,TD9L03RRLPEX,339,7JX73G
2282,41369,0.2222222222,674,TOPFSMN1PURM,237,3XQHXL
2283,41369,0.3465277778,258,VKE2PFDS1PN1,237,3XQHXL
2284,41369,0.5027777778,424,TDBRJP88F6VP,237,3XQHXL
2285,42852,0.7923611111,789,TOUDGPW65DDF,485,2JI149
2286,42853,0.02986111111,716,VK6E4B9K5HMK,485,2JI149
2287,42853,0.1875,1174,TDS528LGCXPJ,485,2JI149
2288,41661,0.8888888889,735,TOEMBPSPMD8Y,455,IFE1I6
2289,41662,0.1368055556,382,V6LPYYXBEWCL,455,IFE1I6
2290,41662,0.39375,1015,H1GPCRCXLP1W,455,IFE1I6
2291,41662,0.6465277778,654,V4NC63XPMPDT,455,IFE1I6
2292,41662,0.8013888889,560,TDMT6BY2NPPP,455,IFE1I6
2293,41375,0.3215277778,606,TO5RAHPEDP9W,552,H5Q6OB
2294,41375,0.51875,768,HBP5KZJPM7CP,552,H5Q6OB
2295,41375,0.7479166667,487,VAZLD9P0BPBM,552,H5Q6OB
2296,41375,0.8659722222,1019,TDYPPBSXPZY0,552,H5Q6OB
2297,41788,0.5256944444,1192,TO90NPFL6PMF,16,MIJ3GA
2298,41788,0.6277777778,483,V0MW2KMJBV4K,16,MIJ3GA
2299,41788,0.8729166667,1117,TDCARPAUZVAE,16,MIJ3GA
2300,42280,0.2798611111,347,TOPWWP8V3EXP,642,Q7WS4S
2301,42280,0.4402777778,303,VPDE2ACL93JG,642,Q7WS4S
2302,42280,0.5743055556,1114,HAPPLJPJPZBF,642,Q7WS4S
2303,42280,0.6777777778,888,VAP1TPKPP7P2,642,Q7WS4S
2304,42280,0.8902777778,997,TDT5JPNANSP7,642,Q7WS4S
2305,42239,0.4590277778,930,TOPP844X6AP2,420,VIR2CI
2306,42239,0.6152777778,931,VT9SU6PLJ392,420,VIR2CI
2307,42239,0.7548611111,244,HRVKBJCPMUG3,420,VIR2CI
2308,42239,0.9618055556,1076,V4ALJTPPP2UX,420,VIR2CI
2309,42240,0.1798611111,806,TDKP0SGF3BAJ,420,VIR2CI
2310,43331,0.1652777778,1045,TOUPMPJ5PPTF,174,H8OQAD
2311,43331,0.3534722222,875,VTSZMEADV6P9,174,H8OQAD
2312,43331,0.5680555556,470,TD46EPGPVP1P,174,H8OQAD
2313,41279,0.2513888889,938,TOGPPCWBJP6L,109,DHNLS8
2314,41279,0.4701388889,328,HJPRLNPCM9TL,109,DHNLS8
2315,41279,0.7194444444,481,VPZNLWD1UPPR,109,DHNLS8
2316,41279,0.9520833333,903,TDF0XF02JJP7,109,DHNLS8
2317,41940,0.1465277778,875,TO5W4YE5SJ60,41,VY27EW
2318,41940,0.3958333333,296,HHSCPLZFEFN1,41,VY27EW
2319,41940,0.5416666667,695,VMPEBM0UKM19,41,VY27EW
2320,41940,0.8083333333,260,TDPCJHELPPKP,41,VY27EW
2321,43200,0.8333333333,549,TONHU8JTPEJG,107,4I8FCR
2322,43201,0.01805555556,835,VUK07R1SSPKH,107,4I8FCR
2323,43201,0.1284722222,1117,TDP0HLY2PPVN,107,4I8FCR
2324,41450,0.1569444444,725,TOPNKDYJEPPP,431,PCLUNA
2325,41450,0.2791666667,366,HJGK2YAEGRWT,431,PCLUNA
2326,41450,0.3881944444,1178,VKMMZP5LMPCN,431,PCLUNA
2327,41450,0.5930555556,246,TDPTUSTGPM35,431,PCLUNA
2328,43350,0.2194444444,555,TO9DDPA81F9M,396,GB57NE
2329,43350,0.3986111111,1162,VPU4J7LPKF1D,396,GB57NE
2330,43350,0.5,606,TDGMWAW2KFNL,396,GB57NE
2331,42856,0.01527777778,752,TO97YYK0PNL8,649,RAEP3X
2332,42856,0.14375,773,VAMMPPAX6JPV,649,RAEP3X
2333,42856,0.3145833333,1083,HBP42PS27PKP,649,RAEP3X
2334,42856,0.5777777778,549,VPLVJNPNUEJG,649,RAEP3X
2335,42856,0.7791666667,213,TDP84HPM3LPN,649,RAEP3X
2336,42548,0.6006944444,911,TOJPUZPTE9RA,262,NZF8C7
2337,42548,0.8597222222,1188,VBA6PF5Y7MFS,262,NZF8C7
2338,42548,0.9819444444,360,TDATHLPFPPMJ,262,NZF8C7
2339,42473,0.5347222222,782,TOMSB7FHP0KK,631,R0QWV1
2340,42473,0.6715277778,414,HEDBN67HLPMP,631,R0QWV1
2341,42473,0.8930555556,631,VB1SLLPJKWAP,631,R0QWV1
2342,42474,0.05694444444,510,TDM4ATPJPLXB,631,R0QWV1
2343,43292,0.2055555556,333,TOP7SPMWPDVR,508,6H4MY3
2344,43292,0.4402777778,1015,VML1PNRS6F1L,508,6H4MY3
2345,43292,0.6027777778,748,TDGWP8X6AR0Z,508,6H4MY3
2346,42939,0.5708333333,1142,TOPPL5MZ2X96,130,FPZQSW
2347,42939,0.7861111111,697,VUSPC3PPCRJT,130,FPZQSW
2348,42939,0.8805555556,211,TDG2HPE1GGSP,130,FPZQSW
2349,42946,0.6555555556,202,TOWRVTWP1HPP,27,KSH2EP
2350,42946,0.8777777778,528,HP2AJLNPDPE0,27,KSH2EP
2351,42947,0.1256944444,485,V12VVT1ZJKEZ,27,KSH2EP
2352,42947,0.4152777778,492,TDEPZGP3XKPP,27,KSH2EP
2353,41504,0.7291666667,496,TO8L0P9P71MV,498,QFGD79
2354,41504,0.89375,1121,H1GPCRCXLP1W,498,QFGD79
2355,41505,0.04444444444,739,V45VMK5PLPKP,498,QFGD79
2356,41505,0.2708333333,469,TDSKJ7PXMKV3,498,QFGD79
2357,41314,0.7256944444,1087,TOSACR0PLA8T,175,ZPDFE9
2358,41314,0.8423611111,877,VPFPJHPPB4NM,175,ZPDFE9
2359,41314,0.9701388889,871,TDNPRPP7JDKB,175,ZPDFE9
2360,42382,0.2847222222,1004,TO7XNU4PNTCE,230,M73PQA
2361,42382,0.4034722222,602,VA9N9LR8YF6P,230,M73PQA
2362,42382,0.5569444444,489,TDCHWB3TPTVP,230,M73PQA
2363,41954,0.8590277778,634,TOT03P9MUUKG,357,UNGINY
2364,41955,0.1013888889,864,HJFFPPTSP6FP,357,UNGINY
2365,41955,0.2555555556,881,V9P99YPY47JY,357,UNGINY
2366,41955,0.3958333333,589,TDAPRPP7MMPT,357,UNGINY
2367,43226,0.2659722222,753,TOSPPNRPNPKK,143,DQ1QQT
2368,43226,0.4798611111,697,VP4GBJEPP66X,143,DQ1QQT
2369,43226,0.7305555556,544,TDKVJ8MHTPLP,143,DQ1QQT
2370,42698,0.1791666667,702,TOPHL52SAPP7,195,HIK0TU
2371,42698,0.45,905,VPZZM5PPPP30,195,HIK0TU
2372,42698,0.66875,699,HP7358PMBV7E,195,HIK0TU
2373,42698,0.8125,266,VCJBEPPPPCUP,195,HIK0TU
2374,42698,0.9472222222,471,TD68PYV9T5PG,195,HIK0TU
2375,42069,0.06388888889,941,TOA3PNVRXUBL,450,NJWM7H
2376,42069,0.2138888889,924,VXXPP6JS3MJW,450,NJWM7H
2377,42069,0.3493055556,225,HPS1ML7PP2X1,450,NJWM7H
2378,42069,0.4875,799,VC70CP2P6GB6,450,NJWM7H
2379,42069,0.6090277778,731,TDNPRPP7JDKB,450,NJWM7H
2380,42122,0.6451388889,555,TOPH8R6SAPMY,494,6ULP4B
2381,42122,0.7930555556,933,VCK9Y7M1EP7N,494,6ULP4B
2382,42123,0.03680555556,807,H2PNKVCKHFS8,494,6ULP4B
2383,42123,0.1493055556,568,VHPPWAP0SV4B,494,6ULP4B
2384,42123,0.2833333333,611,TDA98FFV72VP,494,6ULP4B
2385,43426,0.02291666667,611,TOEP64CKHA7M,243,D84KF6
2386,43426,0.2423611111,993,HVNZPWPGP5UY,243,D84KF6
2387,43426,0.4013888889,1056,VCJBEPPPPCUP,243,D84KF6
2388,43426,0.5472222222,531,TDDJJP2JCABN,243,D84KF6
2389,43268,0.6347222222,588,TOE2MPJ5PDH7,176,G4LDB8
2390,43268,0.7513888889,1140,HP78PAPWRNUJ,176,G4LDB8
2391,43268,0.9375,251,V1TM4FVN7FKE,176,G4LDB8
